Time (s),Speed (km/h),Timestamp
12.451342821121216,3.0671999999999975,13:42:25.316
12.55690860748291,3.1249285714285695,13:42:25.422
12.66251802444458,3.2537872340425515,13:42:25.527
12.768121719360352,3.235499999999998,13:42:25.633
12.873793601989746,3.217959183673467,13:42:25.739
12.979332685470581,3.2011199999999977,13:42:25.844
13.1071138381958,3.1538823529411744,13:42:25.972
13.21283769607544,3.108461538461536,13:42:26.078
13.318448781967163,3.108905660377356,13:42:26.183
13.424040794372559,3.065999999999997,13:42:26.289
13.529717922210693,3.0959999999999974,13:42:26.395
13.63534688949585,3.220085106382977,13:42:26.500
13.740933895111084,3.1694999999999984,13:42:26.606
13.846404790878296,3.120979591836733,13:42:26.711
13.952004671096802,3.0902399999999983,13:42:26.817
14.05612063407898,3.106588235294116,13:42:26.921
14.16162371635437,3.122307692307691,13:42:27.026
14.267222881317139,3.1673207547169797,13:42:27.132
14.372817754745483,3.1379999999999986,13:42:27.238
14.476051807403564,3.1378909090909075,13:42:27.341
14.581663846969604,3.0959999999999983,13:42:27.446
14.687313795089722,3.353361702127659,13:42:27.552
14.79288387298584,3.4477499999999996,13:42:27.658
14.898448705673218,3.3935510204081623,13:42:27.763
15.002297639846802,3.341519999999999,13:42:27.867
15.237571716308594,3.460941176470587,13:42:28.102
15.343270778656006,3.4248461538461528,13:42:28.208
15.448898792266846,3.3751698113207538,13:42:28.314
15.552599668502808,3.327333333333332,13:42:28.417
15.658158779144287,2.8275652173913044,13:42:28.523
15.7637038230896,2.801106382978723,13:42:28.629
15.86929988861084,2.7757499999999995,13:42:28.734
15.972800970077515,2.7352653061224483,13:42:28.838
16.078346967697144,2.6963999999999992,13:42:28.943
16.183900833129883,2.674588235294117,13:42:29.049
16.289463758468628,2.668846153846153,13:42:29.154
16.395025730133057,2.6633207547169797,13:42:29.260
16.500529766082764,2.8473333333333324,13:42:29.365
16.602911949157715,2.8447826086956525,13:42:29.468
16.708518743515015,2.952,13:42:29.573
16.814143896102905,2.9399999999999995,13:42:29.679
16.91973567008972,2.912326530612244,13:42:29.785
17.02533459663391,2.8857599999999994,13:42:29.890
17.130881786346436,2.8757647058823523,13:42:29.996
17.23648691177368,2.835692307692307,13:42:30.101
17.362578868865967,2.8120754716981122,13:42:30.227
17.46810293197632,2.789333333333332,13:42:30.333
17.573715925216675,2.7530181818181805,13:42:30.439
17.67919373512268,2.73523404255319,13:42:30.544
17.784705638885498,2.8094999999999986,13:42:30.650
17.890252590179443,2.896897959183672,13:42:30.755
17.995768785476685,2.8547999999999987,13:42:30.861
18.097752809524536,2.8298823529411745,13:42:30.963
18.203317880630493,2.8509230769230753,13:42:31.068
18.30594778060913,2.9601509433962248,13:42:31.171
18.411468029022217,2.949333333333332,13:42:31.276
18.517070770263672,3.138545454545453,13:42:31.382
18.75030779838562,3.2867234042553193,13:42:31.615
18.853700876235962,3.23475,13:42:31.719
18.959325790405273,3.2811428571428576,13:42:31.824
19.064974784851074,3.2313600000000005,13:42:31.930
19.169402837753296,3.2449411764705887,13:42:32.034
19.274951934814453,3.3341538461538462,13:42:32.140
19.380562782287598,3.3303396226415094,13:42:32.245
19.48608088493347,3.3266666666666667,13:42:32.351
19.59158182144165,3.3231272727272727,13:42:32.456
19.697078704833984,3.648521739130434,13:42:32.562
19.80265498161316,3.5877446808510634,13:42:32.667
19.908254861831665,3.971999999999999,13:42:32.773
20.01386594772339,3.954857142857142,13:42:32.879
20.119547843933105,3.891599999999999,13:42:32.984
20.2225399017334,3.8308235294117634,13:42:33.087
20.328080892562866,3.817384615384614,13:42:33.193
20.433671951293945,3.7901886792452815,13:42:33.298
20.539249897003174,3.7639999999999985,13:42:33.404
20.644848823547363,3.7210212765957427,13:42:33.510
20.750391721725464,3.6599999999999975,13:42:33.615
20.856071949005127,3.649224489795916,13:42:33.721
20.981477737426758,4.079519999999998,13:42:33.846
21.086997985839844,4.015058823529409,13:42:33.952
21.192535638809204,3.983538461538459,13:42:34.057
21.298041820526123,3.938264150943394,13:42:34.163
21.40359663963318,3.8799999999999977,13:42:34.268
21.50880479812622,3.8238545454545427,13:42:34.374
21.61451268196106,3.7979999999999974,13:42:34.479
21.7201669216156,3.937787234042551,13:42:34.585
21.825793027877808,3.9052499999999974,13:42:34.691
21.931382656097412,3.9379591836734673,13:42:34.796
22.036945819854736,3.8750399999999976,13:42:34.902
22.141947746276855,3.8145882352941154,13:42:35.007
22.267878770828247,3.816692307692305,13:42:35.133
22.37247061729431,3.8336603773584885,13:42:35.237
22.478017807006836,3.8353333333333315,13:42:35.343
22.65150785446167,4.089913043478259,13:42:35.516
22.76310396194458,4.086382978723402,13:42:35.628
22.868743896484375,4.034249999999998,13:42:35.734
22.974361658096313,3.96808163265306,13:42:35.839
23.08387780189514,3.9671999999999987,13:42:35.949
23.189388751983643,3.9049411764705866,13:42:36.054
23.2949857711792,3.8450769230769217,13:42:36.160
23.400588750839233,3.831622641509432,13:42:36.265
23.50563097000122,3.775333333333332,13:42:36.370
23.611230850219727,3.735490909090907,13:42:36.476
23.71684980392456,3.5076521739130437,13:42:36.582
23.82236385345459,3.449872340425532,13:42:36.687
23.927937746047974,3.4274999999999998,13:42:36.793
24.033533811569214,3.3898775510204078,13:42:36.898
24.13913083076477,3.3537599999999994,13:42:37.004
24.244728803634644,3.3345882352941167,13:42:37.110
24.34736466407776,3.300923076923076,13:42:37.212
24.48919177055359,3.2977358490566027,13:42:37.354
24.6714608669281,3.218869565217389,13:42:37.536
24.77703881263733,3.7026382978723382,13:42:37.642
24.88703179359436,3.6419999999999977,13:42:37.752
24.99250078201294,3.5838367346938753,13:42:37.857
25.098007678985596,3.5906399999999983,13:42:37.963
25.203609704971313,3.597176470588234,13:42:38.068
25.309239625930786,3.543230769230768,13:42:38.174
25.414851665496826,3.5653584905660365,13:42:38.280
25.52047085762024,3.6159999999999988,13:42:38.385
25.626011848449707,3.5934545454545437,13:42:38.491
25.731528759002686,3.406695652173914,13:42:38.596
25.837193965911865,3.351063829787235,13:42:38.702
25.942781925201416,3.29775,13:42:38.808
26.04836392402649,3.3105306122448988,13:42:38.913
26.15401601791382,3.260160000000001,13:42:39.019
26.25957179069519,3.304235294117648,13:42:39.124
26.36398983001709,3.286384615384616,13:42:39.229
26.46952486038208,3.2393207547169816,13:42:39.334
26.575098752975464,3.325333333333334,13:42:39.440
26.696969985961914,3.2533043478260866,13:42:39.562
26.80242085456848,3.2009361702127657,13:42:39.667
26.908004760742188,3.1507499999999995,13:42:39.773
27.013543844223022,3.2627755102040807,13:42:39.878
27.119163751602173,3.213359999999999,13:42:39.984
27.224762678146362,3.4743529411764693,13:42:40.090
27.33039879798889,3.4677692307692296,13:42:40.195
27.43596386909485,3.5361509433962253,13:42:40.301
27.541600942611694,3.557999999999999,13:42:40.406
27.64726185798645,3.6222545454545445,13:42:40.512
27.752766847610474,3.702638297872339,13:42:40.618
27.85831880569458,3.690749999999998,13:42:40.723
27.963918685913086,3.647755102040815,13:42:40.829
28.069512844085693,3.5906399999999983,13:42:40.934
28.175131797790527,3.566823529411763,13:42:41.040
28.280739784240723,3.5134615384615366,13:42:41.146
28.38302993774414,3.4919999999999978,13:42:41.248
28.488550901412964,3.471333333333331,13:42:41.353
28.594098806381226,3.4226181818181796,13:42:41.459
28.69964075088501,3.6873191489361683,13:42:41.564
28.80517077445984,3.708749999999998,13:42:41.670
28.910749912261963,3.649224489795916,13:42:41.776
29.016316890716553,3.592079999999998,13:42:41.881
29.121948719024658,3.552705882352939,13:42:41.987
29.227475881576538,3.4996153846153826,13:42:42.092
29.333109855651855,3.4485283018867907,13:42:42.198
29.438726902008057,3.4426666666666645,13:42:42.304
29.544309854507446,3.394472727272725,13:42:42.409
29.649925708770752,3.362142857142855,13:42:42.515
29.755512714385986,3.5444999999999975,13:42:42.620
29.86109471321106,3.552244897959181,13:42:42.726
29.96670389175415,3.5287199999999976,13:42:42.832
30.07221484184265,3.4750588235294093,13:42:42.937
30.17777991294861,3.423461538461536,13:42:43.043
30.283386707305908,3.462792452830186,13:42:43.148
30.38747787475586,3.413333333333331,13:42:43.252
30.493286848068237,3.3656727272727247,13:42:43.358
30.622241020202637,3.347999999999997,13:42:43.487
30.727766036987305,2.9227499999999984,13:42:43.593
30.8332679271698,2.8954285714285697,13:42:43.698
30.937718629837036,2.8533599999999986,13:42:43.803
31.04323983192444,2.843999999999998,13:42:43.908
31.148823738098145,2.8197692307692286,13:42:44.014
31.254374742507935,2.796452830188677,13:42:44.119
31.35987877845764,2.773999999999998,13:42:44.225
31.46543002128601,2.752363636363634,13:42:44.330
31.5710027217865,2.8015714285714264,13:42:44.436
31.676600694656372,2.807368421052629,13:42:44.541
31.782185792922974,2.5619999999999994,13:42:44.647
31.887791872024536,2.5736326530612232,13:42:44.753
31.99334192276001,2.5696799999999986,13:42:44.858
32.09896183013916,2.5348235294117636,13:42:44.964
32.2045419216156,2.652230769230768,13:42:45.069
32.31007170677185,2.6171320754716967,13:42:45.175
32.415634870529175,2.5979999999999985,13:42:45.280
32.521244764328,2.565163636363635,13:42:45.386
32.62200593948364,2.5334999999999983,13:42:45.487
32.727543592453,1.9395000000000002,13:42:45.592
32.8330659866333,2.0924081632653064,13:42:45.698
32.93886470794678,2.1132000000000004,13:42:45.804
33.0625159740448,2.1642352941176473,13:42:45.927
33.16810083389282,2.168307692307693,13:42:46.033
33.2737238407135,2.1423396226415097,13:42:46.139
33.37931489944458,2.146666666666667,13:42:46.244
33.59347200393677,2.136436363636364,13:42:46.458
33.69480085372925,2.1683571428571433,13:42:46.560
33.80035471916199,2.280255319148936,13:42:46.665
33.905937910079956,2.28225,13:42:46.771
34.01165270805359,2.315755102040816,13:42:46.876
34.117188692092896,2.36376,13:42:46.982
34.2227578163147,2.364,13:42:47.088
34.32845163345337,2.3787692307692305,13:42:47.193
34.434043884277344,2.378716981132075,13:42:47.299
34.5368766784668,2.378666666666666,13:42:47.402
34.64214777946472,2.3642181818181807,13:42:47.507
34.74774765968323,2.3644285714285704,13:42:47.613
34.867209911346436,2.5483404255319146,13:42:47.732
34.972705602645874,2.5117499999999997,13:42:47.838
35.07824897766113,2.508979591836734,13:42:47.943
35.18385362625122,2.4746399999999995,13:42:48.049
35.289485692977905,2.549647058823529,13:42:48.154
35.39511966705322,2.5158461538461534,13:42:48.260
35.50073862075806,2.4833207547169804,13:42:48.366
35.60225987434387,2.524666666666666,13:42:48.467
35.714255809783936,2.521963636363636,13:42:48.579
35.81980800628662,2.5483404255319146,13:42:48.685
35.92528676986694,2.5117499999999997,13:42:48.790
36.0308518409729,2.492816326530612,13:42:48.896
36.13648271560669,2.5214399999999997,13:42:49.001
36.24207377433777,2.4875294117647058,13:42:49.107
36.34772992134094,2.4701538461538455,13:42:49.213
36.58044385910034,2.45343396226415,13:42:49.445
36.68621373176575,2.4373333333333322,13:42:49.551
36.78854560852051,2.4074181818181812,13:42:49.653
36.89403796195984,2.466782608695652,13:42:49.759
36.999592781066895,2.4648510638297876,13:42:49.864
37.1051709651947,2.4299999999999997,13:42:49.970
37.21069383621216,2.428897959183673,13:42:50.076
37.316274881362915,2.3961599999999996,13:42:50.181
37.42185187339783,2.4261176470588235,13:42:50.287
37.525083780288696,2.3946923076923077,13:42:50.390
37.63073682785034,2.364452830188679,13:42:50.496
37.73632097244263,2.3499999999999996,13:42:50.601
37.837488889694214,2.365043478260869,13:42:50.702
37.94301676750183,2.365276595744681,13:42:50.808
38.04864168167114,2.3324999999999996,13:42:50.913
38.15427875518799,2.4935510204081632,13:42:51.019
38.25533890724182,2.45952,13:42:51.120
38.36094689369202,2.457882352941176,13:42:51.226
38.46656274795532,2.5469999999999993,13:42:51.331
38.57217192649841,2.528830188679245,13:42:51.437
38.67317485809326,2.569333333333333,13:42:51.538
38.778682708740234,2.579563636363636,13:42:51.643
38.88002371788025,2.399744680851064,13:42:51.745
38.98552083969116,2.3992500000000003,13:42:51.850
39.102327823638916,2.414204081632653,13:42:51.967
39.207831621170044,2.38176,13:42:52.073
39.313387870788574,2.350588235294117,13:42:52.178
39.418978691101074,2.3358461538461537,13:42:52.284
39.52454090118408,2.32166037735849,13:42:52.389
39.63012766838074,2.2933333333333326,13:42:52.495
39.73564076423645,2.294836363636363,13:42:52.600
39.83738875389099,2.282553191489362,13:42:52.702
39.94026589393616,2.3167500000000003,13:42:52.805
40.0458779335022,2.3495510204081635,13:42:52.911
40.15144085884094,2.3184,13:42:53.016
40.25704383850098,2.2884705882352945,13:42:53.122
40.36264395713806,2.410615384615385,13:42:53.227
40.4681658744812,2.409962264150943,13:42:53.333
40.5737829208374,2.423333333333333,13:42:53.439
40.67936587333679,2.393672727272727,13:42:53.544
40.784260749816895,2.5335,13:42:53.649
40.88831686973572,2.666297872340426,13:42:53.753
40.993900775909424,2.62725,13:42:53.859
41.099485874176025,2.5897959183673467,13:42:53.964
41.20884466171265,2.6323200000000004,13:42:54.074
41.31433868408203,2.611764705882353,13:42:54.179
41.41992974281311,2.592,13:42:54.285
41.52550768852234,2.5580377358490565,13:42:54.390
41.631144762039185,2.5546666666666664,13:42:54.496
41.73673701286316,2.7373090909090907,13:42:54.602
41.84233498573303,2.941071428571428,13:42:54.707
41.94787669181824,3.2642448979591827,13:42:54.813
42.053406953811646,3.214799999999999,13:42:54.918
42.158968687057495,3.22870588235294,13:42:55.024
42.26452302932739,3.181846153846153,13:42:55.129
42.370102643966675,3.3147169811320745,13:42:55.235
42.47354865074158,3.4866666666666655,13:42:55.338
42.579176902770996,3.623563636363635,13:42:55.444
42.68478274345398,3.587142857142856,13:42:55.550
42.79042363166809,3.5381052631578935,13:42:55.655
42.89599275588989,3.8722499999999993,13:42:55.761
43.01634883880615,3.8093877551020405,13:42:55.881
43.12176990509033,3.81168,13:42:55.987
43.227322816848755,3.752470588235294,13:42:56.092
43.33295273780823,3.695538461538461,13:42:56.198
43.43858098983765,3.640754716981132,13:42:56.303
43.544273853302,3.602666666666666,13:42:56.409
43.649887800216675,3.551563636363636,13:42:56.515
43.755425691604614,3.502285714285714,13:42:56.620
43.86099672317505,3.9539999999999993,13:42:56.726
43.96658182144165,3.8894693877551014,13:42:56.831
44.0721538066864,3.827519999999999,13:42:56.937
44.177719593048096,3.7679999999999993,13:42:57.043
44.28333783149719,3.786230769230769,13:42:57.148
44.388903856277466,3.759622641509433,13:42:57.254
44.49449682235718,3.704666666666666,13:42:57.359
44.600135803222656,3.6517090909090903,13:42:57.465
44.70572900772095,3.6006428571428564,13:42:57.571
44.82922983169556,3.55136842105263,13:42:57.694
45.0335807800293,3.7897499999999984,13:42:57.898
45.13815093040466,3.7447346938775494,13:42:58.003
45.243722915649414,3.8743199999999978,13:42:58.109
45.34934091567993,3.9218823529411746,13:42:58.214
45.454959869384766,3.8921538461538447,13:42:58.320
45.56055283546448,3.8635471698113184,13:42:58.425
45.66615676879883,3.806666666666664,13:42:58.531
45.7717559337616,3.7518545454545427,13:42:58.637
45.87720274925232,3.688085106382976,13:42:58.742
45.98270058631897,3.627749999999997,13:42:58.848
46.087469816207886,3.6022040816326504,13:42:58.952
46.19315767288208,3.671999999999997,13:42:59.058
46.298693895339966,3.6310588235294086,13:42:59.164
46.40428590774536,3.606923076923074,13:42:59.269
46.5098659992218,3.5979622641509397,13:42:59.375
46.634148836135864,3.560666666666663,13:42:59.499
46.73967266082764,3.5103272727272694,13:42:59.604
46.84522581100464,3.461785714285711,13:42:59.710
46.950806856155396,3.1695319148936143,13:42:59.816
47.05634689331055,3.267749999999997,13:42:59.921
47.16187381744385,3.233387755102038,13:43:00.027
47.26741075515747,3.3415199999999965,13:43:00.132
47.37293577194214,3.6310588235294086,13:43:00.238
47.47856783866882,3.5764615384615355,13:43:00.343
47.58419680595398,3.5239245283018836,13:43:00.449
47.68977093696594,3.5166666666666635,13:43:00.555
47.79537081718445,3.4671272727272697,13:43:00.660
47.900935888290405,3.0186382978723403,13:43:00.766
48.00653076171875,2.97225,13:43:00.871
48.11211681365967,2.927755102040816,13:43:00.977
48.217747926712036,2.9167199999999993,13:43:01.083
48.323318004608154,2.9985882352941173,13:43:01.188
48.44756579399109,3.0316153846153844,13:43:01.312
48.553051710128784,2.989358490566037,13:43:01.418
48.65861988067627,2.948666666666666,13:43:01.523
48.86028575897217,2.7159999999999997,13:43:01.725
48.988152742385864,2.759478260869565,13:43:01.853
49.092835664749146,2.75131914893617,13:43:01.958
49.19630694389343,2.7269999999999994,13:43:02.061
49.30188179016113,2.703673469387754,13:43:02.167
49.40745496749878,2.697119999999999,13:43:02.272
49.51299476623535,2.659764705882352,13:43:02.378
49.618582010269165,2.6840769230769226,13:43:02.483
49.72416877746582,2.6782641509433955,13:43:02.589
49.82972478866577,2.861999999999999,13:43:02.695
50.15709590911865,3.170347826086955,13:43:03.022
50.262181758880615,3.1365957446808492,13:43:03.127
50.36774277687073,3.087749999999998,13:43:03.233
50.47333073616028,3.057061224489794,13:43:03.338
50.57894277572632,3.0117599999999976,13:43:03.444
50.684685707092285,3.0141176470588213,13:43:03.549
50.7871778011322,2.971384615384613,13:43:03.652
50.892531871795654,3.080454545454544,13:43:03.757
50.99794888496399,3.029599999999998,13:43:03.863
51.1034517288208,2.9981739130434764,13:43:03.968
51.20922064781189,2.9512340425531893,13:43:04.074
51.314711809158325,3.004499999999998,13:43:04.180
51.42025685310364,2.975510204081631,13:43:04.285
51.52495789527893,2.931839999999998,13:43:04.390
51.6305878162384,2.9357647058823506,13:43:04.495
51.73619294166565,3.045461538461536,13:43:04.601
51.84180474281311,3.0029433962264127,13:43:04.707
51.947346925735474,3.115999999999999,13:43:04.812
52.070820808410645,3.082695652173912,13:43:04.936
52.17547273635864,3.0339574468085093,13:43:05.040
52.28101181983948,3.1184999999999987,13:43:05.146
52.38666868209839,3.0710204081632644,13:43:05.251
52.49232578277588,3.0722399999999985,13:43:05.357
52.59813475608826,3.0430588235294103,13:43:05.463
52.703744888305664,3.211615384615383,13:43:05.569
52.809292793273926,3.165962264150942,13:43:05.674
52.91491460800171,3.0112,13:43:05.780
53.0204598903656,2.9629565217391303,13:43:05.885
53.125977754592896,3.168,13:43:05.991
53.23145866394043,3.1185,13:43:06.096
53.3370099067688,3.1187755102040815,13:43:06.202
53.44257879257202,3.0880799999999997,13:43:06.307
53.653562784194946,3.1199999999999997,13:43:06.518
53.759246826171875,3.196384615384615,13:43:06.624
53.87415075302124,3.151018867924528,13:43:06.739
53.979623794555664,3.3775999999999997,13:43:06.844
54.0851776599884,3.321391304347826,13:43:06.950
54.1907856464386,3.284425531914893,13:43:07.056
54.29634094238281,3.2812499999999996,13:43:07.161
54.40194773674011,3.2627755102040807,13:43:07.267
54.50623273849487,3.229199999999999,13:43:07.371
54.61186981201172,3.2272941176470575,13:43:07.477
54.71748185157776,3.1956923076923065,13:43:07.582
54.82309079170227,3.1503396226415084,13:43:07.688
54.92379283905029,3.114399999999999,13:43:07.789
55.02936863899231,3.303391304347825,13:43:07.894
55.13498783111572,3.2499574468085095,13:43:08.000
55.24058961868286,3.198749999999999,13:43:08.105
55.34602880477905,3.34212244897959,13:43:08.211
55.45165681838989,3.2911199999999985,13:43:08.316
55.554449796676636,3.242117647058822,13:43:08.419
55.676387786865234,3.1949999999999985,13:43:08.541
55.78194570541382,3.1646037735849037,13:43:08.647
55.887534856796265,3.149999999999998,13:43:08.752
55.993085861206055,3.3012765957446804,13:43:08.858
56.09867978096008,3.2819999999999996,13:43:08.963
56.20430064201355,3.2635102040816317,13:43:09.069
56.30986285209656,3.214079999999999,13:43:09.175
56.415483713150024,3.2279999999999993,13:43:09.280
56.521113872528076,3.271846153846153,13:43:09.386
56.62676191329956,3.2399999999999993,13:43:09.492
56.728394985198975,3.194666666666666,13:43:09.593
56.83396291732788,3.4795636363636357,13:43:09.699
56.939581871032715,3.586212765957446,13:43:09.804
57.045201778411865,3.544499999999999,13:43:09.910
57.15083074569702,3.4883265306122437,13:43:10.016
57.25631380081177,3.4660799999999985,13:43:10.121
57.361926794052124,3.4905882352941164,13:43:10.227
57.48429489135742,3.680307692307691,13:43:10.349
57.58979773521423,3.6998490566037727,13:43:10.455
57.69537091255188,3.7186666666666657,13:43:10.560
57.800949811935425,3.6942545454545446,13:43:10.666
57.906590938568115,3.810857142857142,13:43:10.771
58.012210845947266,3.7194893617021267,13:43:10.877
58.11781096458435,3.691499999999999,13:43:10.983
58.223392963409424,3.6484897959183664,13:43:11.088
58.32895469665527,3.6230399999999983,13:43:11.194
58.4346067905426,3.5985882352941156,13:43:11.299
58.54014587402344,3.801461538461537,13:43:11.405
58.64566969871521,3.759622641509432,13:43:11.510
58.751277685165405,3.791999999999998,13:43:11.616
58.85689687728882,3.737454545454544,13:43:11.722
58.96248483657837,3.6427499999999986,13:43:11.827
59.06802201271057,3.8093877551020396,13:43:11.933
59.17361783981323,3.764879999999999,13:43:12.038
59.29862189292908,3.7065882352941166,13:43:12.163
59.40412187576294,3.756461538461538,13:43:12.269
59.50977873802185,3.7005283018867914,13:43:12.375
59.612470626831055,3.865333333333332,13:43:12.477
59.718002796173096,4.095490909090908,13:43:12.583
59.82361578941345,4.0782857142857125,13:43:12.688
59.929242849349976,4.10336842105263,13:43:12.794
60.03474974632263,4.495499999999999,13:43:12.900
60.14029574394226,4.548489795918366,13:43:13.005
60.24595379829407,4.929839999999999,13:43:13.111
60.45875096321106,4.879764705882351,13:43:13.324
60.56246280670166,4.816384615384613,13:43:13.427
60.668089866638184,4.799547169811319,13:43:13.533
60.77369284629822,4.783333333333332,13:43:13.638
60.8792986869812,4.710763636363635,13:43:13.744
60.984872817993164,5.00936170212766,13:43:13.850
61.11016583442688,4.938000000000001,13:43:13.975
61.21567487716675,4.885714285714286,13:43:14.080
61.32128977775574,4.81968,13:43:14.186
61.42685675621033,4.771764705882353,13:43:14.292
61.53225779533386,4.740230769230769,13:43:14.397
61.76846170425415,4.665735849056603,13:43:14.633
61.874058961868286,4.593999999999999,13:43:14.739
61.979655742645264,4.585599999999999,13:43:14.844
62.08524179458618,4.520347826086955,13:43:14.950
62.19078969955444,4.4578723404255305,13:43:15.056
62.29636883735657,4.414499999999998,13:43:15.161
62.40188980102539,4.356734693877549,13:43:15.267
